"DZ_CODE","UR2FOLD","UR6FOLD","UR8FOLD"
"S01006240",1,2,2
"S01006241",1,2,2
"S01006242",1,2,2
"S01006244",1,2,2
"S01006245",1,2,2
"S01006246",1,2,2
"S01006248",1,2,2
"S01006249",1,2,2
"S01006250",1,2,2
"S01006251",1,2,2
"S01006252",1,2,2
"S01006253",1,2,2
"S01006254",1,2,2
"S01006255",1,2,2
"S01006256",1,2,2
"S01006257",1,2,2
"S01006258",1,2,2
"S01006259",1,2,2
"S01006260",1,2,2
"S01006261",1,2,2
"S01006262",1,2,2
"S01006263",1,2,2
"S01006264",1,2,2
"S01006265",1,2,2
"S01006266",1,2,2
"S01006267",1,2,2
"S01006268",1,2,2
"S01006269",1,2,2
"S01006270",1,2,2
"S01006271",1,2,2
"S01006272",1,2,2
"S01006273",1,2,2
"S01006274",1,2,2
"S01006275",1,2,2
"S01006276",1,2,2
"S01006277",1,2,2
"S01006278",1,2,2
"S01006279",1,2,2
"S01006280",1,2,2
"S01006281",1,2,2
"S01006282",1,2,2
"S01006283",1,2,2
"S01006284",1,2,2
"S01006285",1,2,2
"S01006286",1,2,2
"S01006287",1,2,2
"S01006288",1,2,2
"S01006289",1,2,2
"S01006290",1,2,2
"S01006291",1,2,2
"S01006292",1,2,2
"S01006293",1,2,2
"S01006309",1,2,2
"S01006314",1,2,2
"S01006316",1,2,2
"S01006317",1,2,2
"S01006319",1,2,2
"S01006320",1,2,2
"S01006321",1,2,2
"S01006322",1,2,2
"S01006323",1,2,2
"S01006324",1,2,2
"S01006325",1,2,2
"S01006326",1,2,2
"S01006327",1,2,2
"S01006328",1,2,2
"S01006330",1,2,2
"S01006331",1,2,2
"S01006332",1,2,2
"S01006333",1,2,2
"S01006334",1,2,2
"S01006336",1,2,2
"S01006337",1,2,2
"S01006338",1,2,2
"S01006339",1,2,2
"S01006340",1,2,2
"S01006341",1,2,2
"S01006342",1,2,2
"S01006343",1,2,2
"S01006344",1,2,2
"S01006345",1,2,2
"S01006347",1,2,2
"S01006348",1,2,2
"S01006349",1,2,2
"S01006350",1,2,2
"S01006351",1,2,2
"S01006352",1,2,2
"S01006354",1,2,2
"S01006355",1,2,2
"S01006356",1,2,2
"S01006357",1,2,2
"S01006358",1,2,2
"S01006360",1,2,2
"S01006361",1,2,2
"S01006362",1,2,2
"S01006363",1,2,2
"S01006364",1,2,2
"S01006365",1,2,2
"S01006366",1,2,2
"S01006367",1,2,2
"S01006368",1,2,2
"S01006369",1,2,2
"S01006371",1,2,2
"S01006372",1,2,2
"S01006373",1,2,2
"S01006374",1,2,2
"S01006375",1,2,2
"S01006376",1,2,2
"S01006377",1,2,2
"S01006378",1,2,2
"S01006379",1,2,2
"S01006380",1,2,2
"S01006381",1,2,2
"S01006382",1,2,2
"S01006383",1,2,2
"S01006384",1,2,2
"S01006385",1,2,2
"S01006386",1,2,2
"S01006387",1,2,2
"S01006388",1,2,2
"S01006389",1,2,2
"S01006390",1,2,2
"S01006391",1,2,2
"S01006393",1,2,2
"S01006394",1,2,2
"S01006395",1,2,2
"S01006396",1,2,2
"S01006397",1,2,2
"S01006398",1,2,2
"S01006399",1,2,2
"S01006400",1,2,2
"S01006401",1,2,2
"S01006402",1,2,2
"S01006403",1,2,2
"S01006404",1,2,2
"S01006405",1,2,2
"S01006406",1,2,2
"S01006407",1,2,2
"S01006408",1,2,2
"S01006409",1,2,2
"S01006410",1,2,2
"S01006411",1,2,2
"S01006412",1,2,2
"S01006413",1,2,2
"S01006414",1,2,2
"S01006415",1,2,2
"S01006416",1,2,2
"S01006417",1,2,2
"S01006418",1,2,2
"S01006419",1,2,2
"S01006420",1,2,2
"S01006421",1,2,2
"S01006422",1,2,2
"S01006423",1,2,2
"S01006424",1,2,2
"S01006425",1,2,2
"S01006426",1,2,2
"S01006427",1,2,2
"S01006428",1,2,2
"S01006429",1,2,2
"S01006430",1,2,2
"S01006431",1,2,2
"S01006432",1,2,2
"S01006433",1,2,2
"S01006434",1,2,2
"S01006435",1,2,2
"S01006436",1,2,2
"S01006437",1,2,2
"S01006438",1,2,2
"S01006439",1,2,2
"S01006440",1,2,2
"S01006441",1,2,2
"S01006442",1,2,2
"S01006443",1,2,2
"S01006444",1,2,2
"S01006445",1,2,2
"S01006446",1,2,2
"S01006447",1,2,2
"S01006448",1,2,2
"S01006449",1,2,2
"S01006450",1,2,2
"S01006451",1,2,2
"S01006452",1,2,2
"S01006453",1,2,2
"S01006454",1,2,2
"S01006455",1,2,2
"S01006456",1,2,2
"S01006457",1,2,2
"S01006458",1,2,2
"S01006459",1,2,2
"S01006460",1,2,2
"S01006462",1,2,2
"S01006464",1,2,2
"S01006465",1,2,2
"S01006466",1,2,2
"S01006468",1,2,2
"S01006469",1,2,2
"S01006470",1,2,2
"S01006471",1,2,2
"S01006472",1,2,2
"S01006474",1,2,2
"S01006475",1,2,2
"S01006476",1,2,2
"S01006477",1,2,2
"S01006478",1,2,2
"S01006479",1,2,2
"S01006480",1,2,2
"S01006481",1,2,2
"S01006485",1,2,2
"S01006486",1,2,2
"S01006489",1,2,2
"S01006490",1,2,2
"S01006491",1,2,2
"S01006492",1,2,2
"S01006493",1,2,2
"S01006494",1,2,2
"S01006495",1,2,2
"S01006496",1,2,2
"S01006498",1,2,2
"S01006499",1,2,2
"S01006500",1,2,2
"S01006501",1,2,2
"S01006502",1,2,2
"S01006503",1,2,2
"S01006504",1,2,2
"S01006505",1,2,2
"S01004996",1,3,3
"S01005064",1,3,3
"S01005083",1,3,3
"S01005087",1,3,3
"S01005089",1,3,3
"S01005090",1,3,3
"S01005091",1,3,3
"S01005279",1,3,3
"S01005283",1,3,3
"S01005286",1,3,3
"S01005290",1,3,3
"S01005291",1,3,3
"S01005294",1,3,3
"S01005295",1,3,3
"S01005296",1,3,3
"S01005298",1,3,3
"S01005300",1,3,3
"S01005301",1,3,3
"S01005303",1,3,3
"S01005307",1,3,3
"S01005314",1,3,3
"S01005320",1,3,3
"S01005350",1,3,3
"S01005354",1,3,3
"S01005356",1,3,3
"S01005358",1,3,3
"S01005359",1,3,3
"S01005360",1,3,3
"S01005387",1,3,3
"S01005388",1,3,3
"S01005389",1,3,3
"S01005390",1,3,3
"S01005391",1,3,3
"S01005398",1,3,3
"S01005399",1,3,3
"S01005400",1,3,3
"S01005401",1,3,3
"S01005402",1,3,3
"S01005403",1,3,3
"S01005435",1,3,3
"S01005438",1,3,3
"S01005443",1,3,3
"S01005447",1,3,3
"S01005448",1,3,3
"S01005451",1,3,3
"S01005452",1,3,3
"S01005454",1,3,3
"S01005455",1,3,3
"S01005456",1,3,3
"S01005457",1,3,3
"S01005458",1,3,3
"S01005485",1,3,3
"S01005486",1,3,3
"S01005487",1,3,3
"S01005488",1,3,3
"S01005540",1,3,3
"S01005541",1,3,3
"S01005542",1,3,3
"S01005543",1,3,3
"S01005544",1,3,3
"S01005545",1,3,3
"S01005683",1,3,3
"S01005684",1,3,3
"S01005686",1,3,3
"S01005688",1,3,3
"S01005693",1,3,3
"S01005694",1,3,3
"S01005695",1,3,3
"S01005696",1,3,3
"S01005697",1,3,3
"S01005698",1,3,3
"S01005699",1,3,3
"S01005700",1,3,3
"S01005701",1,3,3
"S01005703",1,3,3
"S01005704",1,3,3
"S01005706",1,3,3
"S01005707",1,3,3
"S01005708",1,3,3
"S01005709",1,3,3
"S01005710",1,3,3
"S01005711",1,3,3
"S01005712",1,3,3
"S01005713",1,3,3
"S01005714",1,3,3
"S01005715",1,3,3
"S01005716",1,3,3
"S01005717",1,3,3
"S01005718",1,3,3
"S01005719",1,3,3
"S01005720",1,3,3
"S01005722",1,3,3
"S01005723",1,3,3
"S01005724",1,3,3
"S01005728",1,3,3
"S01005729",1,3,3
"S01005731",1,3,3
"S01005733",1,3,3
"S01005735",1,3,3
"S01005736",1,3,3
"S01005737",1,3,3
"S01005785",1,3,3
"S01005791",1,3,3
"S01005796",1,3,3
"S01005800",1,3,3
"S01005806",1,3,3
"S01006154",1,3,3
"S01006155",1,3,3
"S01006156",1,3,3
"S01006157",1,3,3
"S01006158",1,3,3
"S01006159",1,3,3
"S01006160",1,3,3
"S01006161",1,3,3
"S01006165",1,3,3
"S01006166",1,3,3
"S01006168",1,3,3
"S01006170",1,3,3
"S01006171",1,3,3
"S01006172",1,3,3
"S01006296",1,3,3
"S01006297",1,3,3
"S01006298",1,3,3
"S01006299",1,3,3
"S01006300",1,3,3
"S01006301",1,3,3
"S01006302",1,3,3
"S01006303",1,3,3
"S01006304",1,3,3
"S01006305",1,3,3
"S01006307",1,3,3
"S01006308",1,3,3
"S01006310",1,3,3
"S01006311",1,3,3
"S01006312",1,3,3
"S01006313",1,3,3
"S01006315",1,3,3
"S01006318",1,3,3
"S01006335",1,3,3
"S01005010",1,4,4
"S01005011",1,4,4
"S01005012",1,4,4
"S01005013",1,4,4
"S01005015",1,4,4
"S01005016",1,4,4
"S01005017",1,4,4
"S01005020",1,4,4
"S01005021",1,4,4
"S01005119",1,4,4
"S01005120",1,4,4
"S01005122",1,4,4
"S01005123",1,4,4
"S01005124",1,4,4
"S01005125",1,4,4
"S01005127",1,4,4
"S01005128",1,4,4
"S01005129",1,4,4
"S01005130",1,4,4
"S01005132",1,4,4
"S01005413",1,4,4
"S01005415",1,4,4
"S01005416",1,4,4
"S01005419",1,4,4
"S01005420",1,4,4
"S01005423",1,4,4
"S01005525",1,4,4
"S01005526",1,4,4
"S01005527",1,4,4
"S01005528",1,4,4
"S01005529",1,4,4
"S01005530",1,4,4
"S01005531",1,4,4
"S01005532",1,4,4
"S01005533",1,4,4
"S01005534",1,4,4
"S01005499",1,4,5
"S01005500",1,4,5
"S01005501",1,4,5
"S01005502",1,4,5
"S01005503",1,4,5
"S01005504",1,4,5
"S01005505",1,4,5
"S01005506",1,4,5
"S01005507",1,4,5
"S01005508",1,4,5
"S01004997",2,5,6
"S01004998",2,5,6
"S01005000",2,5,6
"S01005001",2,5,6
"S01005003",2,5,6
"S01005004",2,5,6
"S01005005",2,5,6
"S01005006",2,5,6
"S01005008",2,5,6
"S01005009",2,5,6
"S01005023",2,5,6
"S01005025",2,5,6
"S01005027",2,5,6
"S01005035",2,5,6
"S01005052",2,5,6
"S01005074",2,5,6
"S01005082",2,5,6
"S01005085",2,5,6
"S01005088",2,5,6
"S01005092",2,5,6
"S01005094",2,5,6
"S01005095",2,5,6
"S01005096",2,5,6
"S01005097",2,5,6
"S01005098",2,5,6
"S01005100",2,5,6
"S01005102",2,5,6
"S01005103",2,5,6
"S01005104",2,5,6
"S01005105",2,5,6
"S01005106",2,5,6
"S01005107",2,5,6
"S01005108",2,5,6
"S01005109",2,5,6
"S01005110",2,5,6
"S01005111",2,5,6
"S01005113",2,5,6
"S01005114",2,5,6
"S01005117",2,5,6
"S01005121",2,5,6
"S01005126",2,5,6
"S01005134",2,5,6
"S01005135",2,5,6
"S01005138",2,5,6
"S01005148",2,5,6
"S01005149",2,5,6
"S01005150",2,5,6
"S01005151",2,5,6
"S01005152",2,5,6
"S01005154",2,5,6
"S01005228",2,5,6
"S01005329",2,5,6
"S01005351",2,5,6
"S01005361",2,5,6
"S01005364",2,5,6
"S01005365",2,5,6
"S01005383",2,5,6
"S01005384",2,5,6
"S01005385",2,5,6
"S01005386",2,5,6
"S01005393",2,5,6
"S01005395",2,5,6
"S01005396",2,5,6
"S01005404",2,5,6
"S01005405",2,5,6
"S01005406",2,5,6
"S01005408",2,5,6
"S01005409",2,5,6
"S01005410",2,5,6
"S01005412",2,5,6
"S01005414",2,5,6
"S01005418",2,5,6
"S01005439",2,5,6
"S01005444",2,5,6
"S01005445",2,5,6
"S01005446",2,5,6
"S01005449",2,5,6
"S01005459",2,5,6
"S01005460",2,5,6
"S01005463",2,5,6
"S01005465",2,5,6
"S01005466",2,5,6
"S01005467",2,5,6
"S01005468",2,5,6
"S01005469",2,5,6
"S01005470",2,5,6
"S01005471",2,5,6
"S01005473",2,5,6
"S01005474",2,5,6
"S01005476",2,5,6
"S01005477",2,5,6
"S01005478",2,5,6
"S01005479",2,5,6
"S01005480",2,5,6
"S01005481",2,5,6
"S01005482",2,5,6
"S01005483",2,5,6
"S01005484",2,5,6
"S01005490",2,5,6
"S01005491",2,5,6
"S01005536",2,5,6
"S01005538",2,5,6
"S01005539",2,5,6
"S01005546",2,5,6
"S01005547",2,5,6
"S01005549",2,5,6
"S01005561",2,5,6
"S01005566",2,5,6
"S01005579",2,5,6
"S01005601",2,5,6
"S01005614",2,5,6
"S01005617",2,5,6
"S01005628",2,5,6
"S01005631",2,5,6
"S01005637",2,5,6
"S01005639",2,5,6
"S01005640",2,5,6
"S01005641",2,5,6
"S01005648",2,5,6
"S01005652",2,5,6
"S01005655",2,5,6
"S01005666",2,5,6
"S01005667",2,5,6
"S01005668",2,5,6
"S01005669",2,5,6
"S01005670",2,5,6
"S01005671",2,5,6
"S01005672",2,5,6
"S01005674",2,5,6
"S01005675",2,5,6
"S01005676",2,5,6
"S01005677",2,5,6
"S01005678",2,5,6
"S01005679",2,5,6
"S01005680",2,5,6
"S01005685",2,5,6
"S01005687",2,5,6
"S01005689",2,5,6
"S01005691",2,5,6
"S01005692",2,5,6
"S01005702",2,5,6
"S01005705",2,5,6
"S01005721",2,5,6
"S01005725",2,5,6
"S01005726",2,5,6
"S01005727",2,5,6
"S01005730",2,5,6
"S01005732",2,5,6
"S01005734",2,5,6
"S01005738",2,5,6
"S01005739",2,5,6
"S01005740",2,5,6
"S01005741",2,5,6
"S01005742",2,5,6
"S01005746",2,5,6
"S01005749",2,5,6
"S01005763",2,5,6
"S01005802",2,5,6
"S01005838",2,5,6
"S01005843",2,5,6
"S01005850",2,5,6
"S01005865",2,5,6
"S01005882",2,5,6
"S01006067",2,5,6
"S01006068",2,5,6
"S01006069",2,5,6
"S01006070",2,5,6
"S01006071",2,5,6
"S01006073",2,5,6
"S01006074",2,5,6
"S01006075",2,5,6
"S01006076",2,5,6
"S01006077",2,5,6
"S01006081",2,5,6
"S01006082",2,5,6
"S01006083",2,5,6
"S01006084",2,5,6
"S01006091",2,5,6
"S01006106",2,5,6
"S01006107",2,5,6
"S01006108",2,5,6
"S01006110",2,5,6
"S01006118",2,5,6
"S01006129",2,5,6
"S01006131",2,5,6
"S01006133",2,5,6
"S01006149",2,5,6
"S01006153",2,5,6
"S01006162",2,5,6
"S01006164",2,5,6
"S01006167",2,5,6
"S01006169",2,5,6
"S01006294",2,5,6
"S01006295",2,5,6
"S01006306",2,5,6
"S01006329",2,5,6
"S01006346",2,5,6
"S01006353",2,5,6
"S01006359",2,5,6
"S01006370",2,5,6
"S01006392",2,5,6
"S01006461",2,5,6
"S01006463",2,5,6
"S01006467",2,5,6
"S01006473",2,5,6
"S01006482",2,5,6
"S01006483",2,5,6
"S01006484",2,5,6
"S01006487",2,5,6
"S01006488",2,5,6
"S01006497",2,5,6
"S01004999",2,6,7
"S01005002",2,6,7
"S01005007",2,6,7
"S01005067",2,6,7
"S01005073",2,6,7
"S01005115",2,6,7
"S01005116",2,6,7
"S01005118",2,6,7
"S01005131",2,6,7
"S01005133",2,6,7
"S01005136",2,6,7
"S01005137",2,6,7
"S01005139",2,6,7
"S01005141",2,6,7
"S01005142",2,6,7
"S01005143",2,6,7
"S01005144",2,6,7
"S01005362",2,6,7
"S01005363",2,6,7
"S01005392",2,6,7
"S01005394",2,6,7
"S01005397",2,6,7
"S01005407",2,6,7
"S01005411",2,6,7
"S01005440",2,6,7
"S01005442",2,6,7
"S01005450",2,6,7
"S01005453",2,6,7
"S01005461",2,6,7
"S01005462",2,6,7
"S01005464",2,6,7
"S01005472",2,6,7
"S01005475",2,6,7
"S01005489",2,6,7
"S01005522",2,6,7
"S01005523",2,6,7
"S01005524",2,6,7
"S01005535",2,6,7
"S01005537",2,6,7
"S01005673",2,6,7
"S01005681",2,6,7
"S01005682",2,6,7
"S01005690",2,6,7
"S01006072",2,6,7
"S01006080",2,6,7
"S01006150",2,6,7
"S01006163",2,6,7
"S01006173",2,6,7
"S01006174",2,6,7
"S01006175",2,6,7
"S01005112",2,6,8
"S01005140",2,6,8
"S01005145",2,6,8
"S01005146",2,6,8
"S01005147",2,6,8
"S01005492",2,6,8
"S01005493",2,6,8
"S01005494",2,6,8
"S01005495",2,6,8
"S01005496",2,6,8
"S01005497",2,6,8
"S01005498",2,6,8
"S01005509",2,6,8
"S01005510",2,6,8
"S01005511",2,6,8
"S01005512",2,6,8
"S01005513",2,6,8
"S01005514",2,6,8
"S01005515",2,6,8
"S01005516",2,6,8
"S01005517",2,6,8
"S01005518",2,6,8
"S01005519",2,6,8
"S01005520",2,6,8
"S01005521",2,6,8
"S01006176",2,6,8
